Date time	1	2	3	4
01.04.2019 0:00	0,01	0,01	0,232	0,121
01.04.2019 0:30	0,01	0,01	0,343	0,121
01.04.2019 1:00	0,01	0,01	0,232	0,121
01.04.2019 1:30	0,01	0,01	0,232	0,121
01.04.2019 2:00	0,01	0,01	0,232	0,121
01.04.2019 2:30	0,01	0,01	0,232	0,121
01.04.2019 3:00	0,01	0,01	0,232	0,121
01.04.2019 3:30	0,01	0,01	0,232	0,121
01.04.2019 4:00	0,01	0,01	0,232	0,121
01.04.2019 4:30	0,01	0,01	0,232	0,121
01.04.2019 5:00	0,01	0,01	0,232	0,121
01.04.2019 5:30	0,01	0,01	0,232	0,121
01.04.2019 6:00	0,01	0,01	0,232	0,121
01.04.2019 6:30	0,01	0,01	0,232	0,121
01.04.2019 7:00	0,01	0,01	0,232	0,121
01.04.2019 7:30	0,01	0,01	0,232	0,121
01.04.2019 8:00	0,01	0,01	0,232	0,121
01.04.2019 8:30	0,01	0,01	0,232	0,121
01.04.2019 9:00	0,01	0,01	0,232	0,121
01.04.2019 9:30	0,01	0,01	0,232	0,121
01.04.2019 10:00	0,01	0,01	0,232	0,121
01.04.2019 10:30	0,01	0,01	0,232	0,121
01.04.2019 11:00	0,01	0,01	0,232	0,121
01.04.2019 11:30	0,01	0,01	0,232	0,121
01.04.2019 12:00	0,01	0,01	0,232	0,121
01.04.2019 12:30	0,01	0,01	0,232	0,121
01.04.2019 13:00	0,01	0,01	0,232	0,121
01.04.2019 13:30	0,01	0,01	0,232	0,121
01.04.2019 14:00	0,01	0,01	0,232	0,121
01.04.2019 14:30	0,01	0,01	0,232	0,121
01.04.2019 15:00	0,01	0,01	0,232	0,121
01.04.2019 15:30	0,01	0,01	0,232	0,121
01.04.2019 16:00	0,01	0,01	0,232	0,121
01.04.2019 16:30	0,01	0,01	0,232	0,121
01.04.2019 17:00	0,01	0,01	0,232	0,121
01.04.2019 17:30	0,01	0,01	0,232	0,121
01.04.2019 18:00	0,01	0,01	0,232	0,121
01.04.2019 18:30	0,01	0,01	0,232	0,121
01.04.2019 19:00	0,01	0,01	0,232	0,121
01.04.2019 19:30	0,01	0,01	0,232	0,121
01.04.2019 20:00	0,01	0,01	0,232	0,121
01.04.2019 20:30	0,01	0,01	0,232	0,121
01.04.2019 21:00	0,01	0,01	0,232	0,121
01.04.2019 21:30	0,01	0,01	0,232	0,121
01.04.2019 22:00	0,01	0,01	0,232	0,121
01.04.2019 22:30	0,01	0,01	0,232	0,121
01.04.2019 23:00	0,01	0,01	0,232	0,121
01.04.2019 23:30	0,01	0,01	0,232	0,121
02.04.2019 0:00	0,01	0,01	0,232	0,121
02.04.2019 0:30	0,01	0,01	0,232	0,121
02.04.2019 1:00	0,01	0,01	0,232	0,121
02.04.2019 1:30	0,01	0,01	0,232	0,121
02.04.2019 2:00	0,01	0,01	0,232	0,121
02.04.2019 2:30	0,01	0,01	0,232	0,121
02.04.2019 3:00	0,01	0,01	0,232	0,121
02.04.2019 3:30	0,01	0,01	0,232	0,121
02.04.2019 4:00	0,01	0,01	0,232	0,121
02.04.2019 4:30	0,01	0,01	0,232	0,121
02.04.2019 5:00	0,01	0,01	0,232	0,121
02.04.2019 5:30	0,01	0,01	0,232	0,121
02.04.2019 6:00	0,01	0,01	0,232	0,121
02.04.2019 6:30	0,01	0,01	0,232	0,121
02.04.2019 7:00	0,01	0,01	0,232	0,121
02.04.2019 7:30	0,01	0,01	0,232	0,121
02.04.2019 8:00	0,01	0,01	0,232	0,121
02.04.2019 8:30	0,01	0,01	0,232	0,121
02.04.2019 9:00	0,01	0,01	0,232	0,121
02.04.2019 9:30	0,01	0,01	0,232	0,121
02.04.2019 10:00	0,01	0,01	0,232	0,232
02.04.2019 10:30	0,01	0,01	0,232	0,232
02.04.2019 11:00	0,01	0,01	0,232	0,343
02.04.2019 11:30	0,01	0,01	0,232	0,343
02.04.2019 12:00	0,01	0,01	0,232	0,343
02.04.2019 12:30	0,01	0,01	0,232	0,121
02.04.2019 13:00	0,01	0,01	0,121	0,121
02.04.2019 13:30	0,01	0,01	0,121	0,121
02.04.2019 14:00	0,01	0,01	0,232	0,121
02.04.2019 14:30	0,01	0,01	0,232	0,232
02.04.2019 15:00	0,01	0,01	0,232	0,232
02.04.2019 15:30	0,01	0,01	0,232	0,232
02.04.2019 16:00	0,01	0,01	0,232	0,232
02.04.2019 16:30	0,01	0,01	0,232	0,232
02.04.2019 17:00	0,01	0,01	0,232	0,121
02.04.2019 17:30	0,01	0,01	0,232	0,121
02.04.2019 18:00	0,01	0,01	0,232	0,121
02.04.2019 18:30	0,01	0,01	0,232	0,121
02.04.2019 19:00	0,01	0,01	0,232	0,121
02.04.2019 19:30	0,01	0,01	0,232	0,121
02.04.2019 20:00	0,01	0,01	0,232	0,121
02.04.2019 20:30	0,01	0,01	0,232	0,121
02.04.2019 21:00	0,01	0,01	0,232	0,121
02.04.2019 21:30	0,01	0,01	0,121	0,121
02.04.2019 22:00	0,01	0,01	0,232	0,121
02.04.2019 22:30	0,01	0,01	0,121	0,121
02.04.2019 23:00	0,01	0,01	0,232	0,121
02.04.2019 23:30	0,01	0,01	0,121	0,121
03.04.2019 0:00	0,01	0,01	0,232	0,121
03.04.2019 0:30	0,01	0,01	0,232	0,121
03.04.2019 1:00	0,01	0,01	0,232	0,121
03.04.2019 1:30	0,01	0,01	0,232	0,121
03.04.2019 2:00	0,01	0,01	0,121	0,121
03.04.2019 2:30	0,01	0,01	0,232	0,121
03.04.2019 3:00	0,01	0,01	0,121	0,121
03.04.2019 3:30	0,01	0,01	0,232	0,121
03.04.2019 4:00	0,01	0,01	0,121	0,121
03.04.2019 4:30	0,01	0,01	0,121	0,121
03.04.2019 5:00	0,01	0,01	0,121	0,121
03.04.2019 5:30	0,01	0,01	0,121	0,121
03.04.2019 6:00	0,01	0,01	0,121	0,121
03.04.2019 6:30	0,01	0,01	0,121	0,121
03.04.2019 7:00	0,01	0,01	0,121	0,121
03.04.2019 7:30	0,01	0,01	0,121	0,121
03.04.2019 8:00	0,01	0,01	0,232	0,121
03.04.2019 8:30	0,01	0,01	0,232	0,232
03.04.2019 9:00	0,01	0,01	0,121	0,232
03.04.2019 9:30	0,01	0,01	0,232	0,232
03.04.2019 10:00	0,01	0,01	0,121	0,232
03.04.2019 10:30	0,01	0,01	0,232	0,232
03.04.2019 11:00	0,01	0,01	0,232	0,232
03.04.2019 11:30	0,01	0,01	0,121	0,232
03.04.2019 12:00	0,01	0,01	0,232	0,232
03.04.2019 12:30	0,01	0,01	0,232	0,232
03.04.2019 13:00	0,01	0,01	0,232	0,343
03.04.2019 13:30	0,01	0,01	0,232	0,343
03.04.2019 14:00	0,01	0,01	0,232	0,343
03.04.2019 14:30	0,01	0,01	0,232	0,343
03.04.2019 15:00	0,01	0,01	0,232	0,343
03.04.2019 15:30	0,01	0,01	0,232	0,232
03.04.2019 16:00	0,01	0,01	0,232	0,232
03.04.2019 16:30	0,01	0,01	0,232	0,232
03.04.2019 17:00	0,01	0,01	0,232	0,232
03.04.2019 17:30	0,01	0,01	0,232	0,232
03.04.2019 18:00	0,01	0,01	0,232	0,232
03.04.2019 18:30	0,01	0,01	0,232	0,121
03.04.2019 19:00	0,01	0,01	0,232	0,121
03.04.2019 19:30	0,01	0,01	0,232	0,121
03.04.2019 20:00	0,01	0,01	0,121	0,121
03.04.2019 20:30	0,01	0,01	0,232	0,121
03.04.2019 21:00	0,01	0,01	0,232	0,121
03.04.2019 21:30	0,01	0,01	0,121	0,121
03.04.2019 22:00	0,01	0,01	0,232	0,232
03.04.2019 22:30	0,01	0,01	0,232	0,121
03.04.2019 23:00	0,01	0,01	0,121	0,121
03.04.2019 23:30	0,01	0,01	0,232	0,121
04.04.2019 0:00	0,01	0,01	0,232	0,121
04.04.2019 0:30	0,01	0,01	0,121	0,121
04.04.2019 1:00	0,01	0,01	0,232	0,121
04.04.2019 1:30	0,01	0,01	0,121	0,121
04.04.2019 2:00	0,01	0,01	0,232	0,121
04.04.2019 2:30	0,01	0,01	0,232	0,121
04.04.2019 3:00	0,01	0,01	0,232	0,121
04.04.2019 3:30	0,01	0,01	0,121	0,121
04.04.2019 4:00	0,01	0,01	0,121	0,121
04.04.2019 4:30	0,01	0,01	0,121	0,121
04.04.2019 5:00	0,01	0,01	0,121	0,121
04.04.2019 5:30	0,01	0,01	0,121	0,121
04.04.2019 6:00	0,01	0,01	0,121	0,121
04.04.2019 6:30	0,01	0,01	0,121	0,121
04.04.2019 7:00	0,01	0,01	0,121	0,121
04.04.2019 7:30	0,01	0,01	0,121	0,121
04.04.2019 8:00	0,01	0,01	0,121	0,121
04.04.2019 8:30	0,01	0,01	0,121	0,121
04.04.2019 9:00	0,01	0,01	0,232	0,121
04.04.2019 9:30	0,01	0,01	0,232	0,232
04.04.2019 10:00	0,01	0,01	0,232	0,232
04.04.2019 10:30	0,01	0,01	0,232	0,232
04.04.2019 11:00	0,01	0,01	0,232	0,343
04.04.2019 11:30	0,01	0,01	0,232	0,343
04.04.2019 12:00	0,01	0,01	0,232	0,343
04.04.2019 12:30	0,01	0,01	0,232	0,343
04.04.2019 13:00	0,01	0,01	0,232	0,232
04.04.2019 13:30	0,01	0,01	0,232	0,232
04.04.2019 14:00	0,01	0,01	0,232	0,232
04.04.2019 14:30	0,01	0,01	0,232	0,232
04.04.2019 15:00	0,01	0,01	0,121	0,232
04.04.2019 15:30	0,01	0,01	0,232	0,121
04.04.2019 16:00	0,01	0,01	0,121	0,121
04.04.2019 16:30	0,01	0,01	0,232	0,121
04.04.2019 17:00	0,01	0,01	0,232	0,121
04.04.2019 17:30	0,01	0,01	0,232	0,121
04.04.2019 18:00	0,01	0,01	0,121	0,121
04.04.2019 18:30	0,01	0,01	0,121	0,121
04.04.2019 19:00	0,01	0,01	0,121	0,121
04.04.2019 19:30	0,01	0,01	0,121	0,121
04.04.2019 20:00	0,01	0,01	0,121	0,121
04.04.2019 20:30	0,01	0,01	0,232	0,121
04.04.2019 21:00	0,01	0,01	0,232	0,121
04.04.2019 21:30	0,01	0,01	0,121	0,121
04.04.2019 22:00	0,01	0,01	0,232	0,121
04.04.2019 22:30	0,01	0,01	0,232	0,121
04.04.2019 23:00	0,01	0,01	0,232	0,121
04.04.2019 23:30	0,01	0,01	0,232	0,121
05.04.2019 0:00	0,01	0,01	0,232	0,121
05.04.2019 0:30	0,01	0,01	0,232	0,121
05.04.2019 1:00	0,01	0,01	0,232	0,121
05.04.2019 1:30	0,01	0,01	0,232	0,121
05.04.2019 2:00	0,01	0,01	0,232	0,121
05.04.2019 2:30	0,01	0,01	0,121	0,121
05.04.2019 3:00	0,01	0,01	0,232	0,121
05.04.2019 3:30	0,01	0,01	0,232	0,121
05.04.2019 4:00	0,01	0,01	0,232	0,121
05.04.2019 4:30	0,01	0,01	0,232	0,121
05.04.2019 5:00	0,01	0,01	0,232	0,121
05.04.2019 5:30	0,01	0,01	0,232	0,121
05.04.2019 6:00	0,01	0,01	0,232	0,121
05.04.2019 6:30	0,01	0,01	0,232	0,121
05.04.2019 7:00	0,01	0,01	0,232	0,121
05.04.2019 7:30	0,01	0,01	0,232	0,121
05.04.2019 8:00	0,01	0,01	0,232	0,121
05.04.2019 8:30	0,01	0,01	0,232	0,121
05.04.2019 9:00	0,01	0,01	0,232	0,121
05.04.2019 9:30	0,01	0,01	0,232	0,121
05.04.2019 10:00	0,01	0,01	0,232	0,121
05.04.2019 10:30	0,01	0,01	0,232	0,121
05.04.2019 11:00	0,01	0,01	0,232	0,232
05.04.2019 11:30	0,01	0,01	0,232	0,343
05.04.2019 12:00	0,01	0,01	0,232	0,343
05.04.2019 12:30	0,01	0,01	0,232	0,453
05.04.2019 13:00	0,01	0,01	0,232	0,453
05.04.2019 13:30	0,01	0,01	0,232	0,343
05.04.2019 14:00	0,01	0,01	0,232	0,343
05.04.2019 14:30	0,01	0,01	0,232	0,343
05.04.2019 15:00	0,01	0,01	0,232	0,343
05.04.2019 15:30	0,01	0,01	0,232	0,343
05.04.2019 16:00	0,01	0,01	0,232	0,232
05.04.2019 16:30	0,01	0,01	0,232	0,232
05.04.2019 17:00	0,01	0,01	0,232	0,232
05.04.2019 17:30	0,01	0,01	0,232	0,232
05.04.2019 18:00	0,01	0,01	0,232	0,121
05.04.2019 18:30	0,01	0,01	0,232	0,121
05.04.2019 19:00	0,01	0,01	0,232	0,121
05.04.2019 19:30	0,01	0,01	0,232	0,121
05.04.2019 20:00	0,01	0,01	0,232	0,121
05.04.2019 20:30	0,01	0,01	0,232	0,121
05.04.2019 21:00	0,01	0,01	0,232	0,121
05.04.2019 21:30	0,01	0,01	0,232	0,121
05.04.2019 22:00	0,01	0,01	0,232	0,121
05.04.2019 22:30	0,01	0,01	0,232	0,121
05.04.2019 23:00	0,01	0,01	0,232	0,121
05.04.2019 23:30	0,01	0,01	0,232	0,121
06.04.2019 0:00	0,01	0,01	0,232	0,121
06.04.2019 0:30	0,01	0,01	0,232	0,121
06.04.2019 1:00	0,01	0,01	0,232	0,121
06.04.2019 1:30	0,01	0,01	0,232	0,121
06.04.2019 2:00	0,01	0,01	0,232	0,121
06.04.2019 2:30	0,01	0,01	0,232	0,121
06.04.2019 3:00	0,01	0,01	0,232	0,121
06.04.2019 3:30	0,01	0,01	0,232	0,121
06.04.2019 4:00	0,01	0,01	0,232	0,121
06.04.2019 4:30	0,01	0,01	0,232	0,121
06.04.2019 5:00	0,01	0,01	0,232	0,121
06.04.2019 5:30	0,01	0,01	0,232	0,121
06.04.2019 6:00	0,01	0,01	0,232	0,121
06.04.2019 6:30	0,01	0,01	0,232	0,121
06.04.2019 7:00	0,01	0,01	0,232	0,121
06.04.2019 7:30	0,01	0,01	0,232	0,232
06.04.2019 8:00	0,01	0,01	0,232	0,232
06.04.2019 8:30	0,01	0,01	0,343	0,232
06.04.2019 9:00	0,01	0,01	0,343	0,232
06.04.2019 9:30	0,01	0,01	0,343	0,232
06.04.2019 10:00	0,01	0,01	0,343	0,232
06.04.2019 10:30	0,01	0,01	0,343	0,343
06.04.2019 11:00	0,01	0,01	0,343	0,343
06.04.2019 11:30	0,01	0,01	0,343	0,453
06.04.2019 12:00	0,01	0,01	0,343	0,453
06.04.2019 12:30	0,01	0,01	0,453	0,563
06.04.2019 13:00	0,01	0,01	0,453	0,563
06.04.2019 13:30	0,01	0,01	0,453	0,232
06.04.2019 14:00	0,01	0,01	0,453	0,343
06.04.2019 14:30	0,01	0,01	0,453	0,232
06.04.2019 15:00	0,01	0,01	0,453	0,343
06.04.2019 15:30	0,01	0,01	0,453	0,232
06.04.2019 16:00	0,01	0,01	0,453	0,453
06.04.2019 16:30	0,01	0,01	0,453	0,453
06.04.2019 17:00	0,01	0,01	0,453	0,453
06.04.2019 17:30	0,01	0,01	0,453	0,343
06.04.2019 18:00	0,01	0,01	0,343	0,343
06.04.2019 18:30	0,01	0,01	0,343	0,343
06.04.2019 19:00	0,01	0,01	0,343	0,232
06.04.2019 19:30	0,01	0,01	0,343	0,232
06.04.2019 20:00	0,01	0,01	0,343	0,232
06.04.2019 20:30	0,01	0,01	0,343	0,232
06.04.2019 21:00	0,01	0,01	0,232	0,232
06.04.2019 21:30	0,01	0,01	0,232	0,121
06.04.2019 22:00	0,01	0,01	0,232	0,232
06.04.2019 22:30	0,01	0,01	0,232	0,232
06.04.2019 23:00	0,01	0,01	0,232	0,232
06.04.2019 23:30	0,01	0,01	0,232	0,232
07.04.2019 0:00	0,01	0,01	0,232	0,232
07.04.2019 0:30	0,01	0,01	0,232	0,232
07.04.2019 1:00	0,01	0,01	0,232	0,232
07.04.2019 1:30	0,01	0,01	0,232	0,232
07.04.2019 2:00	0,01	0,01	0,343	0,232
07.04.2019 2:30	0,01	0,01	0,343	0,232
07.04.2019 3:00	0,01	0,01	0,232	0,232
07.04.2019 3:30	0,01	0,01	0,232	0,121
07.04.2019 4:00	0,01	0,01	0,232	0,232
07.04.2019 4:30	0,01	0,01	0,232	0,121
07.04.2019 5:00	0,01	0,01	0,232	0,121
07.04.2019 5:30	0,01	0,01	0,232	0,121
07.04.2019 6:00	0,01	0,01	0,232	0,121
07.04.2019 6:30	0,01	0,01	0,232	0,121
07.04.2019 7:00	0,01	0,01	0,232	0,121
07.04.2019 7:30	0,01	0,01	0,232	0,121
07.04.2019 8:00	0,01	0,01	0,232	0,232
07.04.2019 8:30	0,01	0,01	0,232	0,232
07.04.2019 9:00	0,01	0,01	0,232	0,343
07.04.2019 9:30	0,01	0,01	0,343	0,343
07.04.2019 10:00	0,01	0,01	0,343	0,453
07.04.2019 10:30	0,01	0,01	0,343	0,563
07.04.2019 11:00	0,01	0,01	0,343	0,674
07.04.2019 11:30	0,01	0,01	0,343	0,784
07.04.2019 12:00	0,01	0,01	0,343	0,893
07.04.2019 12:30	0,01	0,01	0,453	1,003
07.04.2019 13:00	0,01	0,01	0,453	1,112
07.04.2019 13:30	0,01	0,01	0,453	1,112
07.04.2019 14:00	0,01	0,01	0,453	1,112
07.04.2019 14:30	0,01	0,01	0,453	1,221
07.04.2019 15:00	0,01	0,01	0,453	1,221
07.04.2019 15:30	0,01	0,01	0,453	1,112
07.04.2019 16:00	0,01	0,01	0,453	1,112
07.04.2019 16:30	0,01	0,01	0,453	1,003
07.04.2019 17:00	0,01	0,01	0,453	0,893
07.04.2019 17:30	0,01	0,01	0,343	0,674
07.04.2019 18:00	0,01	0,01	0,343	0,563
07.04.2019 18:30	0,01	0,01	0,343	0,453
07.04.2019 19:00	0,01	0,01	0,343	0,232
07.04.2019 19:30	0,01	0,01	0,343	0,232
07.04.2019 20:00	0,01	0,01	0,343	0,121
07.04.2019 20:30	0,01	0,01	0,343	0,121
07.04.2019 21:00	0,01	0,01	0,343	0,121
07.04.2019 21:30	0,01	0,01	0,343	0,121
07.04.2019 22:00	0,01	0,01	0,453	0,121
07.04.2019 22:30	0,01	0,01	0,453	0,121
07.04.2019 23:00	0,01	0,01	0,453	0,121
07.04.2019 23:30	0,01	0,01	0,453	0,121
08.04.2019 0:00	0,01	0,01	0,453	0,121
08.04.2019 0:30	0,01	0,01	0,453	0,121
08.04.2019 1:00	0,01	0,01	0,453	0,121
08.04.2019 1:30	0,01	0,01	0,453	0,121
08.04.2019 2:00	0,01	0,01	0,453	0,121
08.04.2019 2:30	0,01	0,01	0,453	0,121
08.04.2019 3:00	0,01	0,01	0,453	0,121
08.04.2019 3:30	0,01	0,01	0,563	0,121
08.04.2019 4:00	0,01	0,01	0,563	0,121
08.04.2019 4:30	0,01	0,01	0,563	0,121
08.04.2019 5:00	0,01	0,01	0,563	0,121
08.04.2019 5:30	0,01	0,01	0,563	0,121
08.04.2019 6:00	0,01	0,01	0,563	0,121
08.04.2019 6:30	0,01	0,01	0,563	0,121
08.04.2019 7:00	0,01	0,01	0,563	0,121
08.04.2019 7:30	0,01	0,01	0,563	0,121
08.04.2019 8:00	0,01	0,01	0,563	0,121
08.04.2019 8:30	0,01	0,01	0,563	0,121
08.04.2019 9:00	0,01	0,01	0,674	0,121
08.04.2019 9:30	0,01	0,01	0,674	0,121
08.04.2019 10:00	0,01	0,01	0,674	0,232
08.04.2019 10:30	0,01	0,01	0,784	0,232
08.04.2019 11:00	0,01	0,01	0,784	0,232
08.04.2019 11:30	0,01	0,01	0,784	0,343
08.04.2019 12:00	0,01	0,01	0,784	0,343
08.04.2019 12:30	0,01	0,01	0,784	0,453
08.04.2019 13:00	0,01	0,01	0,893	0,563
08.04.2019 13:30	0,01	0,01	0,893	0,674
08.04.2019 14:00	0,01	0,01	0,893	0,563
08.04.2019 14:30	0,01	0,01	0,893	0,563
08.04.2019 15:00	0,01	0,01	0,893	0,563
08.04.2019 15:30	0,01	0,01	0,784	0,453
08.04.2019 16:00	0,01	0,01	0,784	0,343
08.04.2019 16:30	0,01	0,01	0,784	0,343
08.04.2019 17:00	0,01	0,01	0,784	0,232
08.04.2019 17:30	0,01	0,01	0,784	0,121
08.04.2019 18:00	0,01	0,01	0,784	0,121
08.04.2019 18:30	0,01	0,01	0,784	0,121
08.04.2019 19:00	0,01	0,01	0,784	0,121
08.04.2019 19:30	0,01	0,01	0,784	0,121
08.04.2019 20:00	0,01	0,01	0,784	0,121
08.04.2019 20:30	0,01	0,01	0,674	0,121
08.04.2019 21:00	0,01	0,01	0,674	0,121
08.04.2019 21:30	0,01	0,01	0,674	0,121
08.04.2019 22:00	0,01	0,01	0,784	0,121
08.04.2019 22:30	0,01	0,01	0,784	0,121
08.04.2019 23:00	0,01	0,01	0,784	0,121
08.04.2019 23:30	0,01	0,01	0,784	0,121
09.04.2019 0:00	0,01	0,01	0,893	0,121
09.04.2019 0:30	0,01	0,01	0,893	0,121
09.04.2019 1:00	0,01	0,01	0,893	0,121
09.04.2019 1:30	0,01	0,01	0,893	0,121
09.04.2019 2:00	0,01	0,01	1,003	0,121
09.04.2019 2:30	0,01	0,01	1,003	0,121
09.04.2019 3:00	0,01	0,01	1,003	0,121
09.04.2019 3:30	0,01	0,01	1,112	0,121
09.04.2019 4:00	0,01	0,01	1,112	0,121
09.04.2019 4:30	0,01	0,01	1,112	0,121
09.04.2019 5:00	0,01	0,01	1,112	0,121
09.04.2019 5:30	0,01	0,01	1,221	0,121
09.04.2019 6:00	0,01	0,01	1,221	0,121
09.04.2019 6:30	0,01	0,01	1,221	0,121
09.04.2019 7:00	0,01	0,01	1,221	0,121
09.04.2019 7:30	0,01	0,01	1,33	0,121
09.04.2019 8:00	0,01	0,01	1,33	0,121
09.04.2019 8:30	0,01	0,01	1,439	0,121
09.04.2019 9:00	0,01	0,01	1,439	0,232
09.04.2019 9:30	0,01	0,01	1,548	0,232
09.04.2019 10:00	0,01	0,01	1,656	0,343
09.04.2019 10:30	0,01	0,01	1,656	0,453
09.04.2019 11:00	0,01	0,01	1,764	0,563
09.04.2019 11:30	0,01	0,01	1,872	0,674
09.04.2019 12:00	0,01	0,01	1,872	0,784
09.04.2019 12:30	0,01	0,01	1,98	0,893
09.04.2019 13:00	0,01	0,01	1,98	0,893
09.04.2019 13:30	0,01	0,01	1,98	0,893
09.04.2019 14:00	0,01	0,01	1,98	0,893
09.04.2019 14:30	0,01	0,01	1,98	0,893
09.04.2019 15:00	0,01	0,01	1,98	0,893
09.04.2019 15:30	0,01	0,01	2,088	0,893
09.04.2019 16:00	0,01	0,01	2,088	0,784
09.04.2019 16:30	0,01	0,01	1,98	0,674
09.04.2019 17:00	0,01	0,01	1,98	0,563
09.04.2019 17:30	0,01	0,01	1,872	0,453
09.04.2019 18:00	0,01	0,01	1,872	0,343
09.04.2019 18:30	0,01	0,01	1,764	0,232
09.04.2019 19:00	0,01	0,01	1,764	0,232
09.04.2019 19:30	0,01	0,01	1,656	0,121
09.04.2019 20:00	0,01	0,01	1,656	0,121
09.04.2019 20:30	0,01	0,01	1,656	0,121
09.04.2019 21:00	0,01	0,01	1,548	0,121
09.04.2019 21:30	0,01	0,01	1,548	0,121
09.04.2019 22:00	0,01	0,01	1,548	0,121
09.04.2019 22:30	0,01	0,01	1,548	0,121
09.04.2019 23:00	0,01	0,01	1,548	0,121
09.04.2019 23:30	0,01	0,01	1,548	0,121
10.04.2019 0:00	0,01	0,01	1,548	0,121
10.04.2019 0:30	0,01	0,01	1,548	0,121
10.04.2019 1:00	0,01	0,01	1,548	0,121
10.04.2019 1:30	0,01	0,01	1,548	0,121
10.04.2019 2:00	0,01	0,01	1,548	0,121
10.04.2019 2:30	0,01	0,01	1,548	0,121
10.04.2019 3:00	0,01	0,01	1,548	0,121
10.04.2019 3:30	0,01	0,01	1,548	0,121
10.04.2019 4:00	0,01	0,01	1,548	0,121
10.04.2019 4:30	0,01	0,01	1,548	0,121
10.04.2019 5:00	0,01	0,01	1,548	0,121
10.04.2019 5:30	0,01	0,01	1,548	0,121
10.04.2019 6:00	0,01	0,01	1,548	0,121
10.04.2019 6:30	0,01	0,01	1,548	0,121
10.04.2019 7:00	0,01	0,01	1,548	0,121
10.04.2019 7:30	0,01	0,01	1,656	0,121
10.04.2019 8:00	0,01	0,01	1,656	0,121
10.04.2019 8:30	0,01	0,01	1,656	0,121
10.04.2019 9:00	0,01	0,01	1,764	0,232
10.04.2019 9:30	0,01	0,01	1,872	0,343
10.04.2019 10:00	0,01	0,01	1,98	0,453
10.04.2019 10:30	0,01	0,01	2,195	0,674
10.04.2019 11:00	0,01	0,01	2,41	0,893
10.04.2019 11:30	0,01	0,01	2,624	1,221
10.04.2019 12:00	0,01	0,01	2,837	1,439
10.04.2019 12:30	0,01	0,01	2,943	1,764
10.04.2019 13:00	0,01	0,01	3,049	1,98
10.04.2019 13:30	0,01	0,01	3,155	2,195
10.04.2019 14:00	0,01	0,01	3,261	2,303
10.04.2019 14:30	0,01	0,01	3,367	2,41
10.04.2019 15:00	0,01	0,01	3,367	2,303
10.04.2019 15:30	0,01	0,01	3,367	2,303
10.04.2019 16:00	0,01	0,01	3,367	2,195
10.04.2019 16:30	0,01	0,01	3,261	1,98
10.04.2019 17:00	0,01	0,01	3,155	1,764
10.04.2019 17:30	0,01	0,01	3,049	1,548
10.04.2019 18:00	0,01	0,01	2,943	1,33
10.04.2019 18:30	0,01	0,01	2,73	1,003
10.04.2019 19:00	0,01	0,01	2,624	0,784
10.04.2019 19:30	0,01	0,01	2,517	0,563
10.04.2019 20:00	0,01	0,01	2,41	0,453
10.04.2019 20:30	0,01	0,01	2,303	0,343
10.04.2019 21:00	0,01	0,01	2,303	0,232
10.04.2019 21:30	0,01	0,01	2,195	0,232
10.04.2019 22:00	0,01	0,01	2,195	0,232
10.04.2019 22:30	0,01	0,01	2,088	0,232
10.04.2019 23:00	0,01	0,01	2,088	0,232
10.04.2019 23:30	0,01	0,01	2,088	0,232
11.04.2019 0:00	0,01	0,01	2,195	0,232
11.04.2019 0:30	0,01	0,01	2,195	0,232
11.04.2019 1:00	0,01	0,01	2,195	0,232
11.04.2019 1:30	0,01	0,01	2,088	0,232
11.04.2019 2:00	0,01	0,01	2,088	0,232
11.04.2019 2:30	0,01	0,01	2,088	0,232
11.04.2019 3:00	0,01	0,01	2,088	0,232
11.04.2019 3:30	0,01	0,01	2,088	0,232
11.04.2019 4:00	0,01	0,01	2,088	0,121
11.04.2019 4:30	0,01	0,01	1,98	0,121
11.04.2019 5:00	0,01	0,01	1,98	0,121
11.04.2019 5:30	0,01	0,01	1,98	0,121
11.04.2019 6:00	0,01	0,01	1,98	0,121
11.04.2019 6:30	0,01	0,01	1,98	0,121
11.04.2019 7:00	0,01	0,01	1,98	0,121
11.04.2019 7:30	0,01	0,01	1,98	0,121
11.04.2019 8:00	0,01	0,01	1,98	0,121
11.04.2019 8:30	0,01	0,01	1,98	0,232
11.04.2019 9:00	0,01	0,01	2,088	0,343
11.04.2019 9:30	0,01	0,01	2,195	0,563
11.04.2019 10:00	0,01	0,01	2,303	0,893
11.04.2019 10:30	0,01	0,01	2,517	1,112
11.04.2019 11:00	0,01	0,01	2,73	1,439
11.04.2019 11:30	0,01	0,01	2,943	1,764
11.04.2019 12:00	0,01	0,01	1,98	2,088
11.04.2019 12:30	0,01	0,01	3,155	2,41
11.04.2019 13:00	0,01	0,01	3,367	2,624
11.04.2019 13:30	0,01	0,01	3,472	2,837
11.04.2019 14:00	0,01	0,01	3,683	2,837
11.04.2019 14:30	0,01	0,01	3,683	2,943
11.04.2019 15:00	0,01	0,01	3,788	2,943
11.04.2019 15:30	0,01	0,01	3,788	2,73
11.04.2019 16:00	0,01	0,01	3,578	2,624
11.04.2019 16:30	0,01	0,01	3,367	2,41
11.04.2019 17:00	0,01	0,01	3,155	2,195
11.04.2019 17:30	0,01	0,01	2,943	1,98
11.04.2019 18:00	0,01	0,01	2,73	1,764
11.04.2019 18:30	0,01	0,01	2,517	1,439
